WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
26,ŚWIĘTOKRZYSKIE,FRANCISZEK,MĘŻCZYZNA,153
26,ŚWIĘTOKRZYSKIE,STANISŁAW,MĘŻCZYZNA,127
26,ŚWIĘTOKRZYSKIE,JAKUB,MĘŻCZYZNA,124
26,ŚWIĘTOKRZYSKIE,IGNACY,MĘŻCZYZNA,118
26,ŚWIĘTOKRZYSKIE,MIKOŁAJ,MĘŻCZYZNA,118
26,ŚWIĘTOKRZYSKIE,WOJCIECH,MĘŻCZYZNA,110
26,ŚWIĘTOKRZYSKIE,MARCEL,MĘŻCZYZNA,106
26,ŚWIĘTOKRZYSKIE,SZYMON,MĘŻCZYZNA,100
26,ŚWIĘTOKRZYSKIE,TYMON,MĘŻCZYZNA,99
26,ŚWIĘTOKRZYSKIE,OLIWIER,MĘŻCZYZNA,96
26,ŚWIĘTOKRZYSKIE,LEON,MĘŻCZYZNA,96
26,ŚWIĘTOKRZYSKIE,FILIP,MĘŻCZYZNA,96
26,ŚWIĘTOKRZYSKIE,ADAM,MĘŻCZYZNA,87
26,ŚWIĘTOKRZYSKIE,KACPER,MĘŻCZYZNA,83
26,ŚWIĘTOKRZYSKIE,MIŁOSZ,MĘŻCZYZNA,67
26,ŚWIĘTOKRZYSKIE,IGOR,MĘŻCZYZNA,65
26,ŚWIĘTOKRZYSKIE,MAKSYMILIAN,MĘŻCZYZNA,54
26,ŚWIĘTOKRZYSKIE,WIKTOR,MĘŻCZYZNA,53
26,ŚWIĘTOKRZYSKIE,PIOTR,MĘŻCZYZNA,51
26,ŚWIĘTOKRZYSKIE,JULIAN,MĘŻCZYZNA,51
26,ŚWIĘTOKRZYSKIE,MICHAŁ,MĘŻCZYZNA,45
26,ŚWIĘTOKRZYSKIE,GABRIEL,MĘŻCZYZNA,44
26,ŚWIĘTOKRZYSKIE,OSKAR,MĘŻCZYZNA,42
26,ŚWIĘTOKRZYSKIE,FABIAN,MĘŻCZYZNA,41
26,ŚWIĘTOKRZYSKIE,ALAN,MĘŻCZYZNA,39
26,ŚWIĘTOKRZYSKIE,KRZYSZTOF,MĘŻCZYZNA,35
26,ŚWIĘTOKRZYSKIE,NATAN,MĘŻCZYZNA,32
26,ŚWIĘTOKRZYSKIE,KSAWERY,MĘŻCZYZNA,30
26,ŚWIĘTOKRZYSKIE,BARTOSZ,MĘŻCZYZNA,30
26,ŚWIĘTOKRZYSKIE,MACIEJ,MĘŻCZYZNA,29
26,ŚWIĘTOKRZYSKIE,TYMOTEUSZ,MĘŻCZYZNA,25
26,ŚWIĘTOKRZYSKIE,DAWID,MĘŻCZYZNA,24
26,ŚWIĘTOKRZYSKIE,DOMINIK,MĘŻCZYZNA,21
26,ŚWIĘTOKRZYSKIE,CEZARY,MĘŻCZYZNA,20
26,ŚWIĘTOKRZYSKIE,KORNEL,MĘŻCZYZNA,20
26,ŚWIĘTOKRZYSKIE,TADEUSZ,MĘŻCZYZNA,19
26,ŚWIĘTOKRZYSKIE,LEO,MĘŻCZYZNA,18
26,ŚWIĘTOKRZYSKIE,MILAN,MĘŻCZYZNA,17
26,ŚWIĘTOKRZYSKIE,KAROL,MĘŻCZYZNA,17
26,ŚWIĘTOKRZYSKIE,BRUNO,MĘŻCZYZNA,17
26,ŚWIĘTOKRZYSKIE,KAMIL,MĘŻCZYZNA,15
26,ŚWIĘTOKRZYSKIE,PAWEŁ,MĘŻCZYZNA,15
26,ŚWIĘTOKRZYSKIE,BARTŁOMIEJ,MĘŻCZYZNA,15
26,ŚWIĘTOKRZYSKIE,MATEUSZ,MĘŻCZYZNA,14
26,ŚWIĘTOKRZYSKIE,HUBERT,MĘŻCZYZNA,13
26,ŚWIĘTOKRZYSKIE,KRYSTIAN,MĘŻCZYZNA,13
26,ŚWIĘTOKRZYSKIE,TOMASZ,MĘŻCZYZNA,13
26,ŚWIĘTOKRZYSKIE,OLAF,MĘŻCZYZNA,13
26,ŚWIĘTOKRZYSKIE,TEODOR,MĘŻCZYZNA,12
26,ŚWIĘTOKRZYSKIE,KUBA,MĘŻCZYZNA,12
26,ŚWIĘTOKRZYSKIE,HENRYK,MĘŻCZYZNA,12
26,ŚWIĘTOKRZYSKIE,KAJETAN,MĘŻCZYZNA,11
26,ŚWIĘTOKRZYSKIE,TOBIASZ,MĘŻCZYZNA,10
26,ŚWIĘTOKRZYSKIE,BORYS,MĘŻCZYZNA,10
26,ŚWIĘTOKRZYSKIE,KAZIMIERZ,MĘŻCZYZNA,10
26,ŚWIĘTOKRZYSKIE,PATRYK,MĘŻCZYZNA,10
26,ŚWIĘTOKRZYSKIE,WITOLD,MĘŻCZYZNA,9
26,ŚWIĘTOKRZYSKIE,MAKSYM,MĘŻCZYZNA,9
26,ŚWIĘTOKRZYSKIE,GRZEGORZ,MĘŻCZYZNA,9
26,ŚWIĘTOKRZYSKIE,ARTUR,MĘŻCZYZNA,9
26,ŚWIĘTOKRZYSKIE,JÓZEF,MĘŻCZYZNA,8
26,ŚWIĘTOKRZYSKIE,EMIL,MĘŻCZYZNA,8
26,ŚWIĘTOKRZYSKIE,LEONARD,MĘŻCZYZNA,8
26,ŚWIĘTOKRZYSKIE,DANIEL,MĘŻCZYZNA,8
26,ŚWIĘTOKRZYSKIE,STEFAN,MĘŻCZYZNA,7
26,ŚWIĘTOKRZYSKIE,MIESZKO,MĘŻCZYZNA,7
26,ŚWIĘTOKRZYSKIE,ALEX,MĘŻCZYZNA,7
26,ŚWIĘTOKRZYSKIE,NATANIEL,MĘŻCZYZNA,7
26,ŚWIĘTOKRZYSKIE,ADRIAN,MĘŻCZYZNA,6
26,ŚWIĘTOKRZYSKIE,ERYK,MĘŻCZYZNA,6
26,ŚWIĘTOKRZYSKIE,MARK,MĘŻCZYZNA,6
26,ŚWIĘTOKRZYSKIE,BŁAŻEJ,MĘŻCZYZNA,6
26,ŚWIĘTOKRZYSKIE,DORIAN,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,ERNEST,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,BOGDAN,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,ARKADIUSZ,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,ALEXANDER,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,MAXIMILIAN,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,SEBASTIAN,MĘŻCZYZNA,5
26,ŚWIĘTOKRZYSKIE,KONSTANTY,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,JULIUSZ,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,KONRAD,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,BENIAMIN,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,RADOSŁAW,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,FLORIAN,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,RYSZARD,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,JEREMI,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,DAMIAN,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,DAVID,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,OLIVER,MĘŻCZYZNA,4
26,ŚWIĘTOKRZYSKIE,MARCELI,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,REMIGIUSZ,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,EDWARD,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,JACEK,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,LUDWIK,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,LUCJAN,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,LEW,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,GRACJAN,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,JERZY,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,ALEKS,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,JACOB,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,ALBERT,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,MARKO,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,NATHAN,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,ALEKSY,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,DMYTRO,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,WINCENTY,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,IWO,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,LUKA,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,MARCIN,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,MAREK,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,IVAN,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,FELICJAN,MĘŻCZYZNA,3
26,ŚWIĘTOKRZYSKIE,BENJAMIN,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,JEREMIASZ,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,ŁUKASZ,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,JAREMA,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,ANTHONY,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,LIAM,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,MATVII,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,VIKTOR,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,SAMUEL,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,YAROSLAV,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,SEWERYN,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,EMANUEL,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,FELIKS,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,KORDIAN,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,KONSTANTYN,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,MAURYCY,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,IHOR,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,DAMIR,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,ROBERT,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,FRANEK,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,OSCAR,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,ROMAN,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,KAI,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,GUSTAW,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,TIMUR,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,OLIVIER,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,ANDRZEJ,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,OLEKSANDR,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,MARKIIAN,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,JĘDRZEJ,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,NIKITA,MĘŻCZYZNA,2
26,ŚWIĘTOKRZYSKIE,MAKS,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,NIKODEM,MĘŻCZYZNA,265
28,WARMIŃSKO-MAZURSKIE,ALEKSANDER,MĘŻCZYZNA,208
28,WARMIŃSKO-MAZURSKIE,ANTONI,MĘŻCZYZNA,193
28,WARMIŃSKO-MAZURSKIE,JAN,MĘŻCZYZNA,176
28,WARMIŃSKO-MAZURSKIE,FRANCISZEK,MĘŻCZYZNA,166
28,WARMIŃSKO-MAZURSKIE,LEON,MĘŻCZYZNA,165
28,WARMIŃSKO-MAZURSKIE,IGNACY,MĘŻCZYZNA,143
28,WARMIŃSKO-MAZURSKIE,MIKOŁAJ,MĘŻCZYZNA,136
28,WARMIŃSKO-MAZURSKIE,STANISŁAW,MĘŻCZYZNA,122
28,WARMIŃSKO-MAZURSKIE,JAKUB,MĘŻCZYZNA,116
28,WARMIŃSKO-MAZURSKIE,MARCEL,MĘŻCZYZNA,114
28,WARMIŃSKO-MAZURSKIE,TYMON,MĘŻCZYZNA,111
28,WARMIŃSKO-MAZURSKIE,SZYMON,MĘŻCZYZNA,106
28,WARMIŃSKO-MAZURSKIE,FILIP,MĘŻCZYZNA,98
28,WARMIŃSKO-MAZURSKIE,WOJCIECH,MĘŻCZYZNA,89
28,WARMIŃSKO-MAZURSKIE,KACPER,MĘŻCZYZNA,79
28,WARMIŃSKO-MAZURSKIE,OLIWIER,MĘŻCZYZNA,79
28,WARMIŃSKO-MAZURSKIE,MICHAŁ,MĘŻCZYZNA,77
28,WARMIŃSKO-MAZURSKIE,ADAM,MĘŻCZYZNA,74
28,WARMIŃSKO-MAZURSKIE,IGOR,MĘŻCZYZNA,71
28,WARMIŃSKO-MAZURSKIE,MIŁOSZ,MĘŻCZYZNA,68
28,WARMIŃSKO-MAZURSKIE,WIKTOR,MĘŻCZYZNA,68
28,WARMIŃSKO-MAZURSKIE,PIOTR,MĘŻCZYZNA,66
28,WARMIŃSKO-MAZURSKIE,OSKAR,MĘŻCZYZNA,65
28,WARMIŃSKO-MAZURSKIE,GABRIEL,MĘŻCZYZNA,64
28,WARMIŃSKO-MAZURSKIE,MAKSYMILIAN,MĘŻCZYZNA,64
28,WARMIŃSKO-MAZURSKIE,JULIAN,MĘŻCZYZNA,58
28,WARMIŃSKO-MAZURSKIE,TYMOTEUSZ,MĘŻCZYZNA,57
28,WARMIŃSKO-MAZURSKIE,NATAN,MĘŻCZYZNA,54
28,WARMIŃSKO-MAZURSKIE,HUBERT,MĘŻCZYZNA,46
28,WARMIŃSKO-MAZURSKIE,BARTOSZ,MĘŻCZYZNA,40
28,WARMIŃSKO-MAZURSKIE,FABIAN,MĘŻCZYZNA,38
28,WARMIŃSKO-MAZURSKIE,ALAN,MĘŻCZYZNA,37
28,WARMIŃSKO-MAZURSKIE,MACIEJ,MĘŻCZYZNA,36
28,WARMIŃSKO-MAZURSKIE,DAWID,MĘŻCZYZNA,35
28,WARMIŃSKO-MAZURSKIE,BRUNO,MĘŻCZYZNA,34
28,WARMIŃSKO-MAZURSKIE,KSAWERY,MĘŻCZYZNA,32
28,WARMIŃSKO-MAZURSKIE,KRZYSZTOF,MĘŻCZYZNA,32
28,WARMIŃSKO-MAZURSKIE,PAWEŁ,MĘŻCZYZNA,32
28,WARMIŃSKO-MAZURSKIE,DOMINIK,MĘŻCZYZNA,31
28,WARMIŃSKO-MAZURSKIE,LEO,MĘŻCZYZNA,31
28,WARMIŃSKO-MAZURSKIE,MATEUSZ,MĘŻCZYZNA,28
28,WARMIŃSKO-MAZURSKIE,HENRYK,MĘŻCZYZNA,26
28,WARMIŃSKO-MAZURSKIE,WITOLD,MĘŻCZYZNA,26
28,WARMIŃSKO-MAZURSKIE,CEZARY,MĘŻCZYZNA,23
28,WARMIŃSKO-MAZURSKIE,KAJETAN,MĘŻCZYZNA,22
28,WARMIŃSKO-MAZURSKIE,OLAF,MĘŻCZYZNA,21
28,WARMIŃSKO-MAZURSKIE,TOMASZ,MĘŻCZYZNA,21
28,WARMIŃSKO-MAZURSKIE,ARTUR,MĘŻCZYZNA,21
28,WARMIŃSKO-MAZURSKIE,BORYS,MĘŻCZYZNA,20
28,WARMIŃSKO-MAZURSKIE,TADEUSZ,MĘŻCZYZNA,19
28,WARMIŃSKO-MAZURSKIE,ERYK,MĘŻCZYZNA,18
28,WARMIŃSKO-MAZURSKIE,BARTŁOMIEJ,MĘŻCZYZNA,18
28,WARMIŃSKO-MAZURSKIE,ADRIAN,MĘŻCZYZNA,18
28,WARMIŃSKO-MAZURSKIE,MILAN,MĘŻCZYZNA,17
28,WARMIŃSKO-MAZURSKIE,KUBA,MĘŻCZYZNA,16
28,WARMIŃSKO-MAZURSKIE,MIESZKO,MĘŻCZYZNA,16
28,WARMIŃSKO-MAZURSKIE,KAZIMIERZ,MĘŻCZYZNA,15
28,WARMIŃSKO-MAZURSKIE,KAMIL,MĘŻCZYZNA,14
28,WARMIŃSKO-MAZURSKIE,KORNEL,MĘŻCZYZNA,14
28,WARMIŃSKO-MAZURSKIE,KAROL,MĘŻCZYZNA,14
28,WARMIŃSKO-MAZURSKIE,TEODOR,MĘŻCZYZNA,14
28,WARMIŃSKO-MAZURSKIE,LEONARD,MĘŻCZYZNA,14
28,WARMIŃSKO-MAZURSKIE,GRZEGORZ,MĘŻCZYZNA,13
28,WARMIŃSKO-MAZURSKIE,TOBIASZ,MĘŻCZYZNA,13
28,WARMIŃSKO-MAZURSKIE,KONSTANTY,MĘŻCZYZNA,12
28,WARMIŃSKO-MAZURSKIE,JERZY,MĘŻCZYZNA,11
28,WARMIŃSKO-MAZURSKIE,REMIGIUSZ,MĘŻCZYZNA,11
28,WARMIŃSKO-MAZURSKIE,SEBASTIAN,MĘŻCZYZNA,11
28,WARMIŃSKO-MAZURSKIE,JĘDRZEJ,MĘŻCZYZNA,11
28,WARMIŃSKO-MAZURSKIE,ROBERT,MĘŻCZYZNA,11
28,WARMIŃSKO-MAZURSKIE,DANIEL,MĘŻCZYZNA,11
28,WARMIŃSKO-MAZURSKIE,JÓZEF,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,STEFAN,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,ALEX,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,RYSZARD,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,NATANIEL,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,KRYSTIAN,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,OLIVIER,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,ŁUKASZ,MĘŻCZYZNA,10
28,WARMIŃSKO-MAZURSKIE,BRAJAN,MĘŻCZYZNA,9
28,WARMIŃSKO-MAZURSKIE,SEWERYN,MĘŻCZYZNA,9
28,WARMIŃSKO-MAZURSKIE,JEREMI,MĘŻCZYZNA,9
28,WARMIŃSKO-MAZURSKIE,LUCJAN,MĘŻCZYZNA,9
28,WARMIŃSKO-MAZURSKIE,MAKSYM,MĘŻCZYZNA,9
28,WARMIŃSKO-MAZURSKIE,GUSTAW,MĘŻCZYZNA,9
28,WARMIŃSKO-MAZURSKIE,FLORIAN,MĘŻCZYZNA,8
28,WARMIŃSKO-MAZURSKIE,MARK,MĘŻCZYZNA,7
28,WARMIŃSKO-MAZURSKIE,PATRYK,MĘŻCZYZNA,7
28,WARMIŃSKO-MAZURSKIE,FELIKS,MĘŻCZYZNA,7
28,WARMIŃSKO-MAZURSKIE,BŁAŻEJ,MĘŻCZYZNA,7
28,WARMIŃSKO-MAZURSKIE,SAMUEL,MĘŻCZYZNA,7
28,WARMIŃSKO-MAZURSKIE,IWO,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,DORIAN,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,JULIUSZ,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,ALEKS,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,RAFAŁ,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,PRZEMYSŁAW,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,HUGO,MĘŻCZYZNA,6
28,WARMIŃSKO-MAZURSKIE,EMIL,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,ARKADIUSZ,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,ALEXANDER,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,JACEK,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,ZIEMOWIT,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,LUDWIK,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,KONRAD,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,ROMAN,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,BOGDAN,MĘŻCZYZNA,5
28,WARMIŃSKO-MAZURSKIE,JEREMIASZ,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,OREST,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,MAURYCY,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,MARIUSZ,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,NAZAR,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,MAREK,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,OLEKSANDR,MĘŻCZYZNA,4
28,WARMIŃSKO-MAZURSKIE,DAMIAN,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,ALBERT,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,DAVID,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,MAKSIM,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,MARCELI,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,KSAWIER,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,ANDRZEJ,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,NATHAN,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,DEMIAN,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,LIAM,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,NORBERT,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,DENIS,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,STANISLAW,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,OLEK,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,ARTEM,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,MAXIMILIAN,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,OLIVER,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,WŁADYSŁAW,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,MARCIN,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,BOLESŁAW,MĘŻCZYZNA,3
28,WARMIŃSKO-MAZURSKIE,THEO,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,MAKS,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,GUSTAV,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,AMADEUSZ,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,WINCENT,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,JOACHIM,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,FRANEK,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,EMILIAN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,CHARLES,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,JAROSŁAW,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ETHAN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,GNIEWOMIR,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ARSEN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ERIK,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,VINCENT,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,AARON,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,VICTOR,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,LEONARDO,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ANTHONY,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,BERNARD,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,HERBERT,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ALEKSY,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,MATVII,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,IVAN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,EGOR,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ERNEST,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,PAWEL,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ARIEL,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,SERGIUSZ,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,JACOB,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ARON,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,MATEO,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,GRACJAN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ZACHAR,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ZBIGNIEW,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,NOAH,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,KORNELIUSZ,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,BENIAMIN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,EDWARD,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,NICOLAS,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,LOGAN,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,FRANCIS,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,LEOPOLD,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,SYLWESTER,MĘŻCZYZNA,2
28,WARMIŃSKO-MAZURSKIE,ALEK,MĘŻCZYZNA,2
30,WIELKOPOLSKIE,JAN,MĘŻCZYZNA,622
30,WIELKOPOLSKIE,LEON,MĘŻCZYZNA,575
30,WIELKOPOLSKIE,STANISŁAW,MĘŻCZYZNA,527
30,WIELKOPOLSKIE,ANTONI,MĘŻCZYZNA,521
30,WIELKOPOLSKIE,IGNACY,MĘŻCZYZNA,514
30,WIELKOPOLSKIE,ALEKSANDER,MĘŻCZYZNA,514
30,WIELKOPOLSKIE,FRANCISZEK,MĘŻCZYZNA,509
30,WIELKOPOLSKIE,NIKODEM,MĘŻCZYZNA,502
30,WIELKOPOLSKIE,WOJCIECH,MĘŻCZYZNA,365
30,WIELKOPOLSKIE,MIKOŁAJ,MĘŻCZYZNA,333
30,WIELKOPOLSKIE,JAKUB,MĘŻCZYZNA,329
30,WIELKOPOLSKIE,MARCEL,MĘŻCZYZNA,314
30,WIELKOPOLSKIE,FILIP,MĘŻCZYZNA,305
30,WIELKOPOLSKIE,OLIWIER,MĘŻCZYZNA,292
